faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Target
1,343.0,77,0.99649,3580.6,4362.5,8.2149,26.541,42.172,2698.9,75.93,120.41,0.30648,79.389,49.843,2624.6,25.347,52.385,3109.1,23.54,69.746,345.94,325.58,95.37,76.137,30.587,9.1887,26.989,6.8908,19.429,1.6423,30.271,13.95,26.055,1.3724,19.95,2.2171,4.643,2.2094,0.012895,1.018,0.10808,54.516,44.294,61.859,52.756,97.938,53.446,19.104,37.357,37.637,52.054,82.245,39.258,17.905,1
1,343.0,78,0.99802,3594.9,4339.1,8.1732,27.106,42.099,2694.5,76.728,120.42,0.30289,79.67,50.744,2620.0,25.804,49.768,3105.7,22.828,70.095,352.11,325.28,95.27,75.856,30.587,9.1887,26.989,6.8908,19.429,1.6423,30.271,13.95,26.055,1.3724,19.95,2.2171,4.643,2.2094,0.012895,1.018,0.10808,54.516,44.294,61.613,53.036,97.788,53.265,19.081,37.795,40.289,45.997,84.193,39.183,19.602,1
1,343.0,79,0.97804,3634.9,4429.0,8.145,26.74,42.298,2690.1,76.475,120.39,0.30251,79.638,49.011,2615.1,24.621,49.819,3100.9,22.249,70.36,356.95,325.37,95.334,75.808,29.675,9.0456,26.594,6.8952,20.377,1.5993,30.431,14.047,25.199,1.3535,20.172,2.2271,4.5833,2.1777,0.012895,1.018,0.10808,54.516,44.294,62.76,53.05,96.098,53.399,18.741,37.782,35.191,46.116,86.249,39.286,20.987,1
1,343.0,80,0.97771,3636.7,4408.1,8.1887,26.803,42.104,2686.0,76.561,120.43,0.30581,79.786,50.538,2611.9,27.169,49.532,3096.3,22.609,70.613,364.08,325.7,95.137,76.401,29.675,9.0456,26.594,6.8952,20.377,1.5993,30.431,14.047,25.199,1.3535,20.172,2.2271,4.5833,2.1777,0.012895,1.018,0.10808,54.516,44.294,62.729,53.3,96.13,54.251,18.709,37.379,39.683,45.45,88.093,40.637,20.09,1
1,343.0,81,0.99555,3664.2,4334.5,8.1262,27.234,41.943,2681.5,75.318,120.41,0.31469,80.043,48.862,2607.2,25.116,50.618,3093.0,22.25,70.891,367.19,325.2,95.229,76.478,29.931,9.0911,26.428,6.8701,19.557,1.6824,30.564,14.109,24.39,1.4905,20.491,2.2445,4.7722,2.2248,0.030696,1.0194,0.11986,54.146,43.62,62.205,51.664,98.069,52.818,18.955,39.153,34.75,47.965,90.34,39.743,20.92,1
1,343.0,82,0.99624,3648.7,4313.9,8.1184,26.854,42.045,2677.5,75.906,120.41,0.31709,80.217,51.252,2602.1,25.217,50.154,3088.7,22.843,71.243,373.49,325.2,95.13,76.37,29.931,9.0911,26.428,6.8701,19.557,1.6824,30.564,14.109,24.39,1.4905,20.491,2.2445,4.7722,2.2248,0.030696,1.0194,0.11986,54.146,43.62,62.473,51.91,98.001,55.861,18.411,38.86,41.784,46.89,92.255,39.93,19.497,1
1,343.0,83,0.99493,3662.1,4433.7,8.2382,26.98,42.45,2672.2,75.851,120.42,0.32479,80.282,50.496,2597.4,24.908,51.3,3084.0,24.473,71.558,373.78,324.82,95.088,76.528,30.46,9.2914,26.126,7.1436,19.847,1.7144,30.131,14.06,24.144,1.4167,20.221,2.2408,4.7427,2.1955,0.030696,1.0194,0.11986,54.146,43.62,62.462,52.29,98.133,52.627,18.453,39.937,39.56,49.542,94.695,39.957,15.597,1
1,343.0,84,0.99431,3645.1,4416.1,8.157,27.155,42.505,2667.0,75.851,120.39,0.32166,80.276,51.611,2590.5,27.212,51.182,3081.8,22.547,71.793,380.02,323.98,95.116,76.114,30.46,9.2914,26.126,7.1436,19.847,1.7144,30.131,14.06,24.144,1.4167,20.221,2.2408,4.7427,2.1955,0.030696,1.0194,0.11986,54.146,43.62,62.755,52.5,98.193,54.366,17.885,40.32,42.841,49.27,96.594,39.444,20.194,1
1,343.0,85,0.96529,3566.9,4393.5,8.2149,26.626,42.008,2665.3,75.486,120.42,0.32124,80.426,49.86,2589.6,26.922,52.8,3075.3,21.278,72.01,386.28,325.13,95.254,76.43,30.883,9.193,26.019,6.9299,19.571,1.6703,30.694,14.11,23.908,1.3526,20.632,2.2674,4.8559,2.3082,0.030696,1.0194,0.11986,54.146,43.62,61.583,51.904,95.059,54.907,18.05,39.458,37.688,53.015,98.485,39.656,23.166,1
1,343.0,86,0.96711,3528.4,4424.1,8.3802,26.585,41.976,2661.4,75.346,120.36,0.3188,80.46,49.514,2585.7,24.657,49.469,3071.7,23.429,72.282,390.09,325.26,95.38,76.477,30.883,9.193,26.019,6.9299,19.571,1.6703,30.694,14.11,23.908,1.3526,20.632,2.2674,4.8559,2.3082,0.028548,0.96905,0.11538,53.723,43.781,62.246,51.537,94.88,54.221,17.92,39.755,36.67,45.306,99.923,38.954,18.04,1
1,343.0,87,0.94256,3630.6,4409.4,8.3267,26.849,42.21,2657.9,74.352,120.43,0.32503,80.455,50.648,2582.2,25.784,50.639,3070.2,23.116,72.441,390.95,324.76,95.246,76.544,31.151,9.3168,25.992,7.1991,20.796,1.6819,31.229,14.277,23.469,1.5674,20.486,2.2644,4.8037,2.3701,0.028548,0.96905,0.11538,53.723,43.781,62.217,52.233,92.352,54.474,17.677,40.727,40.007,48.012,99.764,40.125,18.772,1
1,343.0,88,0.94024,3601.3,4436.8,8.2291,26.962,41.972,2655.4,74.335,120.4,0.32205,80.594,50.403,2581.3,26.718,50.333,3068.0,22.885,72.528,387.56,325.04,95.158,76.584,31.151,9.3168,25.992,7.1991,20.796,1.6819,31.229,14.277,23.469,1.5674,20.486,2.2644,4.8037,2.3701,0.028548,0.96905,0.11538,53.723,43.781,62.72,51.906,92.579,57.226,17.989,41.09,39.285,47.304,100.18,38.719,19.296,1
1,343.0,89,0.92861,3567.0,4233.4,8.4484,26.771,41.932,2653.2,75.457,120.37,0.34486,80.802,48.621,2577.8,27.299,49.63,3063.3,22.911,72.631,388.57,325.55,95.38,76.955,30.972,9.1502,25.455,7.1203,19.934,1.7079,31.314,14.297,22.711,1.432,20.296,2.3171,4.9134,2.3541,0.028548,0.96905,0.11538,53.723,43.781,60.777,51.097,91.03,54.636,18.072,43.325,34.041,45.678,99.917,39.49,19.186,1
1,343.0,90,0.92849,3579.6,4294.8,8.5139,26.77,41.886,2651.4,73.688,120.42,0.34656,80.905,49.886,2575.5,25.833,51.066,3062.3,23.098,72.712,386.88,325.95,95.411,76.761,30.972,9.1502,25.455,7.1203,19.934,1.7079,31.314,14.297,22.711,1.432,20.296,2.3171,4.9134,2.3541,0.028548,0.96905,0.11538,53.723,43.781,60.559,50.362,91.042,52.322,17.861,43.117,37.763,49.001,99.819,39.649,18.723,1
1,343.0,91,0.95299,3524.9,4306.0,8.498,27.076,42.372,2651.4,73.651,120.39,0.35694,80.903,48.809,2576.3,25.687,49.861,3062.7,22.827,72.711,385.9,326.52,95.258,76.948,31.036,9.3241,25.43,7.0773,20.356,1.6978,31.368,14.245,22.487,1.4287,20.563,2.3272,4.9361,2.3662,0.041628,0.92638,0.10717,53.923,44.243,61.931,52.075,94.33,56.073,18.046,43.072,34.596,46.213,99.907,39.48,19.327,1
1,343.0,92,0.95464,3571.4,4318.2,8.5302,27.219,42.351,2650.9,73.827,120.4,0.35391,80.854,51.113,2576.1,26.156,50.467,3061.3,23.546,72.723,386.59,327.17,95.222,76.877,31.036,9.3241,25.43,7.0773,20.356,1.6978,31.368,14.245,22.487,1.4287,20.563,2.3272,4.9361,2.3662,0.041628,0.92638,0.10717,53.923,44.243,61.13,51.929,94.168,55.596,18.323,43.443,41.375,47.615,99.847,39.959,17.609,1
1,343.0,93,0.96149,3560.0,4278.9,8.6272,26.841,42.678,2653.6,75.127,120.43,0.34995,81.043,51.036,2578.5,26.09,51.014,3062.8,23.688,72.763,385.19,328.85,95.285,77.117,31.166,9.2773,24.865,6.8253,20.098,1.7074,31.836,14.274,22.375,1.3083,20.576,2.3157,5.0469,2.4416,0.041628,0.92638,0.10717,53.923,44.243,61.499,51.135,94.696,55.16,18.413,43.197,41.149,48.88,100.0,40.301,17.217,1
1,343.0,94,0.95992,3567.4,4283.6,8.6781,26.841,42.042,2653.9,74.419,120.42,0.35081,81.02,49.378,2579.6,23.84,48.809,3061.7,22.836,72.808,383.55,329.92,95.118,77.0,31.166,9.2773,24.865,6.8253,20.098,1.7074,31.836,14.274,22.375,1.3083,20.576,2.3157,5.0469,2.4416,0.041628,0.92638,0.10717,53.923,44.243,61.373,51.079,94.85,58.748,18.915,43.092,36.271,43.777,100.15,39.436,19.219,1
1,343.0,95,0.9627,3601.3,4346.4,8.5988,26.792,42.479,2652.4,73.206,120.41,0.35874,80.811,50.253,2578.6,26.158,49.272,3062.4,23.155,72.727,385.18,329.75,94.982,76.698,31.683,9.2126,25.24,6.888,20.365,1.7556,31.756,14.293,22.048,1.3025,20.985,2.366,5.0354,2.3471,0.041628,0.92638,0.10717,53.923,44.243,62.934,50.716,94.34,56.875,18.475,43.544,38.843,44.849,100.06,39.794,18.472,1
1,343.0,96,0.96146,3647.1,4303.3,8.6234,26.828,42.477,2653.8,73.75,120.44,0.35619,80.754,50.541,2579.9,25.432,52.125,3061.7,23.737,72.657,387.29,331.52,94.819,77.192,31.683,9.2126,25.24,6.888,20.365,1.7556,31.756,14.293,22.048,1.3025,20.985,2.366,5.0354,2.3471,0.025942,0.90026,0.1136,53.432,43.855,62.145,51.231,94.462,59.017,18.753,43.855,39.694,51.452,99.881,40.788,17.04,1
1,343.0,97,0.9187,3604.2,4264.8,8.8024,27.156,42.563,2657.1,73.323,120.42,0.36285,81.064,50.196,2582.9,25.694,50.478,3062.3,22.29,72.656,387.49,332.65,94.841,77.727,32.158,9.0884,24.583,6.8578,20.495,1.7544,32.279,14.425,21.882,1.3133,20.779,2.3179,5.0474,2.3467,0.025942,0.90026,0.1136,53.432,43.855,62.356,50.792,90.396,56.058,19.478,44.22,38.677,47.64,99.917,40.539,20.387,1
1,343.0,98,0.92006,3617.3,4227.5,8.8765,27.068,42.461,2658.4,73.401,120.43,0.36386,81.231,50.389,2584.5,25.309,51.453,3064.4,23.373,72.724,387.61,333.13,94.66,77.406,32.158,9.0884,24.583,6.8578,20.495,1.7544,32.279,14.425,21.882,1.3133,20.779,2.3179,5.0474,2.3467,0.025942,0.90026,0.1136,53.432,43.855,62.132,51.24,90.263,55.741,19.544,44.097,39.244,49.896,99.871,41.038,17.789,1
1,343.0,99,0.87593,3635.1,4240.6,8.9088,26.556,42.285,2656.3,72.962,120.41,0.3815,81.001,50.612,2583.1,26.596,51.664,3061.6,23.284,72.769,384.7,335.02,94.79,76.927,31.769,9.1271,24.94,6.8758,20.543,1.7465,32.863,14.385,21.858,1.4277,20.194,2.3289,5.071,2.3944,0.025942,0.90026,0.1136,53.432,43.855,62.1,50.484,86.1,57.035,19.53,46.28,39.9,50.386,99.928,40.303,17.996,1
1,343.0,100,0.87723,3591.0,4256.1,8.8778,26.886,42.136,2656.6,72.659,120.4,0.38368,80.84,50.55,2584.5,25.805,49.698,3059.0,21.996,72.69,386.95,336.23,94.71,77.231,31.769,9.1271,24.94,6.8758,20.543,1.7465,32.863,14.385,21.858,1.4277,20.194,2.3289,5.071,2.3944,0.025942,0.90026,0.1136,53.432,43.855,62.859,50.299,85.972,58.744,20.353,46.014,39.718,45.836,99.953,41.295,21.023,1
1,343.0,101,0.91496,3600.4,4191.5,8.8598,26.828,42.22,2658.7,72.58,120.41,0.38522,80.757,51.286,2585.7,25.096,51.004,3059.8,23.822,72.604,387.67,337.28,94.785,77.445,32.096,9.1791,24.782,6.7327,19.738,1.6991,32.749,14.226,21.526,1.4113,19.886,2.3689,5.0108,2.4578,0.033168,0.84033,0.080613,53.797,43.932,62.552,50.662,90.122,58.852,20.302,45.609,41.886,48.858,99.948,40.411,16.65,1
1,343.0,102,0.91515,3635.2,4208.0,9.0881,27.116,42.04,2664.2,71.986,120.42,0.38151,80.976,50.738,2592.4,25.965,47.939,3063.3,23.034,72.614,388.62,339.53,94.655,77.979,32.096,9.1791,24.782,6.7327,19.738,1.6991,32.749,14.226,21.526,1.4113,19.886,2.3689,5.0108,2.4578,0.033168,0.84033,0.080613,53.797,43.932,61.953,50.464,90.103,57.534,21.112,46.062,40.272,41.764,99.878,41.087,18.436,1
1,343.0,103,0.88774,3638.8,4283.9,9.0229,27.097,42.65,2667.9,72.469,120.42,0.36741,81.005,49.409,2595.7,25.966,49.691,3067.9,24.343,72.68,387.93,340.25,94.436,77.84,32.661,9.2149,24.926,6.7969,19.201,1.7345,33.259,14.12,21.766,1.3227,19.71,2.3454,5.0171,2.414,0.033168,0.84033,0.080613,53.797,43.932,63.22,51.301,87.094,57.584,21.112,44.238,36.36,45.818,99.865,40.884,15.288,1
1,343.0,104,0.8844,3639.0,4243.7,9.0318,27.042,42.921,2671.4,72.202,120.43,0.3688,80.927,50.61,2599.7,24.222,49.261,3069.9,23.608,72.676,388.84,341.42,94.404,77.847,32.661,9.2149,24.926,6.7969,19.201,1.7345,33.259,14.12,21.766,1.3227,19.71,2.3454,5.0171,2.414,0.033168,0.84033,0.080613,53.797,43.932,63.217,51.782,87.422,59.137,21.328,44.068,39.897,44.824,99.682,41.467,16.988,1
1,343.0,105,0.83098,3637.9,4294.2,9.0424,26.723,42.838,2674.9,72.699,120.42,0.35862,80.927,52.054,2603.4,26.615,49.045,3073.9,22.873,72.656,386.86,342.57,94.363,77.815,32.511,9.077,25.184,6.9494,18.901,1.6926,33.676,14.289,21.992,1.1074,19.47,2.3252,5.0865,2.39,0.033168,0.84033,0.080613,53.797,43.932,62.784,52.378,81.547,58.875,21.31,43.001,44.144,44.325,99.972,41.839,18.687,1
1,343.0,106,0.82971,3685.7,4342.9,9.2461,26.941,42.482,2678.4,72.81,120.41,0.36011,80.877,50.935,2607.1,25.671,50.682,3075.2,22.171,72.628,386.9,343.99,94.341,77.952,32.511,9.077,25.184,6.9494,18.901,1.6926,33.676,14.289,21.992,1.1074,19.47,2.3252,5.0865,2.39,0.027967,0.81514,0.097765,53.358,44.011,61.96,51.795,81.672,59.655,21.85,42.82,40.851,48.113,99.837,40.925,20.3,1
1,343.0,107,0.8411,3599.2,4348.3,9.1771,26.735,42.676,2682.0,71.793,120.42,0.38109,80.674,48.297,2610.3,26.124,50.318,3078.4,22.654,72.573,388.56,344.9,94.443,77.883,32.892,9.0753,25.701,6.8601,18.781,1.7334,33.632,14.095,21.713,1.2752,18.798,2.3665,4.9423,2.4001,0.027967,0.81514,0.097765,53.358,44.011,62.12,52.422,82.595,58.912,21.875,45.335,33.089,47.27,99.863,41.883,19.123,1
1,343.0,108,0.83942,3594.7,4378.1,9.2522,26.424,42.481,2688.0,72.715,120.38,0.3815,80.654,49.616,2616.6,24.668,50.067,3083.0,22.772,72.547,386.65,346.6,94.489,77.852,32.892,9.0753,25.701,6.8601,18.781,1.7334,33.632,14.095,21.713,1.2752,18.798,2.3665,4.9423,2.4001,0.027967,0.81514,0.097765,53.358,44.011,62.197,52.065,82.76,58.866,22.343,45.285,36.969,46.688,100.05,41.391,18.805,1
1,343.0,109,0.79684,3651.8,4362.6,9.1287,26.792,42.542,2691.7,72.941,120.41,0.36501,80.324,51.684,2620.7,24.802,50.841,3086.3,23.087,72.505,391.26,347.89,94.315,77.462,32.783,8.8205,24.814,6.82,18.858,1.7134,34.168,14.152,22.453,1.1465,18.769,2.3544,4.9561,2.2877,0.027967,0.81514,0.097765,53.358,44.011,61.976,52.533,78.642,60.335,22.453,42.666,43.055,48.479,99.791,41.918,18.064,1
1,343.0,110,0.79672,3606.2,4351.9,9.1608,26.823,42.501,2697.7,72.184,120.42,0.36576,80.279,51.718,2628.6,23.807,50.18,3089.7,24.743,72.361,389.31,349.2,94.405,78.291,32.783,8.8205,24.814,6.82,18.858,1.7134,34.168,14.152,22.453,1.1465,18.769,2.3544,4.9561,2.2877,0.027967,0.81514,0.097765,53.358,44.011,62.762,52.661,78.654,62.995,23.637,42.575,43.157,46.95,99.998,42.03,14.049,1
1,343.0,111,0.80444,3638.4,4379.2,9.2254,26.949,43.003,2705.4,73.213,120.4,0.37488,80.414,50.824,2635.1,24.005,49.638,3097.0,23.503,72.376,390.72,350.4,94.153,77.961,33.521,9.2543,25.489,6.7069,18.505,1.6899,34.303,14.0,22.355,1.0915,18.493,2.3378,4.9424,2.2564,0.0055111,0.74208,0.094497,54.51,43.515,62.598,52.138,78.642,59.259,23.828,43.426,40.524,45.697,99.839,41.106,16.965,1
1,343.0,112,0.80123,3618.6,4392.4,9.1673,26.969,42.226,2710.9,71.157,120.42,0.37333,80.176,51.963,2640.4,23.662,50.822,3100.9,24.404,72.345,389.84,351.3,94.203,77.951,33.521,9.2543,25.489,6.7069,18.505,1.6899,34.303,14.0,22.355,1.0915,18.493,2.3378,4.9424,2.2564,0.0055111,0.74208,0.094497,54.51,43.515,62.938,51.98,78.958,62.144,23.817,43.614,43.876,48.437,100.06,42.269,14.796,1
1,343.0,113,0.72015,3653.8,4421.3,9.2915,27.1,42.991,2717.0,72.264,120.43,0.36174,80.2,51.049,2647.7,23.127,49.446,3105.0,24.119,72.298,392.48,352.57,94.026,78.115,33.224,8.9364,25.512,6.63,18.814,1.71,34.133,13.85,23.077,1.1515,17.716,2.3591,4.871,2.4179,0.0055111,0.74208,0.094497,54.51,43.515,63.438,52.516,70.921,63.262,24.813,41.332,41.188,45.252,99.818,42.476,15.42,1
1,343.0,114,0.72202,3686.8,4434.0,9.379,26.918,42.691,2721.3,72.879,120.43,0.36197,80.035,48.726,2651.5,23.625,49.323,3109.8,23.557,72.29,390.95,353.43,94.079,77.938,33.224,8.9364,25.512,6.63,18.814,1.71,34.133,13.85,23.077,1.1515,17.716,2.3591,4.871,2.4179,0.0055111,0.74208,0.094497,54.51,43.515,62.87,52.364,70.737,60.906,24.685,41.304,34.352,44.968,100.0,42.245,16.729,1
1,343.0,115,0.73523,3689.4,4360.3,9.3435,27.11,42.466,2726.2,73.238,120.42,0.34677,79.922,49.615,2657.0,26.114,50.312,3112.6,22.613,72.23,393.19,354.33,93.932,77.764,33.737,8.7223,25.627,6.7002,17.723,1.6765,34.924,13.828,23.097,1.1296,18.077,2.324,4.8852,2.3378,0.0055111,0.74208,0.094497,54.51,43.515,63.701,52.506,72.657,60.068,25.04,39.305,36.967,47.255,99.727,43.037,18.95,1
1,343.0,116,0.73705,3719.6,4359.2,9.4286,26.951,42.952,2730.7,72.213,120.43,0.34693,79.83,50.085,2662.7,24.615,49.688,3116.2,23.169,72.166,390.24,355.2,93.945,78.005,33.737,8.7223,25.627,6.7002,17.723,1.6765,34.924,13.828,23.097,1.1296,18.077,2.324,4.8852,2.3378,0.030491,0.70871,0.075718,53.593,43.526,63.18,52.52,72.478,58.241,25.581,39.285,38.35,45.812,98.644,42.146,17.579,1
1,343.0,117,0.67296,3694.8,4514.6,9.4005,27.156,42.535,2735.0,72.58,120.43,0.34077,79.782,49.029,2666.6,26.251,48.951,3120.0,24.417,72.108,390.94,356.13,93.907,77.988,33.266,8.9588,26.055,6.8048,17.992,1.674,34.913,13.912,23.217,1.1601,17.283,2.3379,4.8813,2.2609,0.030491,0.70871,0.075718,53.593,43.526,63.197,53.425,66.389,62.303,25.732,39.476,35.243,44.107,98.347,43.107,14.584,1
1,343.0,118,0.67335,3689.1,4534.2,9.2636,26.771,42.388,2739.8,73.057,120.38,0.34483,79.622,49.955,2671.9,24.914,50.374,3122.6,22.027,72.059,389.75,356.47,93.94,77.786,33.266,8.9588,26.055,6.8048,17.992,1.674,34.913,13.912,23.217,1.1601,17.283,2.3379,4.8813,2.2609,0.030491,0.70871,0.075718,53.593,43.526,63.294,53.189,66.35,62.222,26.143,38.979,37.967,47.399,98.221,42.617,20.248,1
1,343.0,119,0.70589,3649.3,4501.6,9.2983,27.013,42.834,2743.3,73.564,120.39,0.35343,79.44,51.952,2675.5,23.114,49.37,3127.2,23.305,71.964,389.35,356.73,93.955,77.928,33.578,8.8689,26.588,6.6604,17.308,1.6949,34.961,13.83,23.212,1.1561,16.975,2.2886,4.8411,2.2353,0.030491,0.70871,0.075718,53.593,43.526,63.184,53.072,69.417,60.243,26.121,40.232,43.843,45.076,98.028,42.764,17.185,1
1,343.0,120,0.70766,3653.1,4490.2,9.3092,26.875,42.224,2749.1,73.861,120.39,0.35238,79.377,49.409,2682.2,24.515,49.87,3130.7,23.715,71.913,391.28,357.43,94.038,77.743,33.578,8.8689,26.588,6.6604,17.308,1.6949,34.961,13.83,23.212,1.1561,16.975,2.2886,4.8411,2.2353,0.030491,0.70871,0.075718,53.593,43.526,63.118,53.209,69.243,61.178,26.614,40.361,36.361,46.233,97.631,42.736,16.199,1
1,343.0,121,0.66245,3690.0,4532.7,9.3318,26.609,42.462,2754.3,73.451,120.4,0.34753,79.251,49.856,2686.6,23.243,50.119,3134.4,23.271,71.843,387.44,357.91,94.007,77.627,33.711,8.7658,26.898,6.7073,17.534,1.6792,34.693,13.784,24.098,1.2277,16.851,2.2867,4.7703,2.2446,0.017823,0.69259,0.090597,54.234,43.421,63.892,54.57,65.233,60.373,26.91,38.837,37.675,46.808,96.697,42.853,17.241,1
1,343.0,122,0.66097,3697.8,4548.8,9.2982,26.994,42.811,2758.3,73.153,120.42,0.34813,79.138,50.312,2690.8,26.158,49.918,3139.1,23.265,71.753,388.96,358.13,93.858,77.476,33.711,8.7658,26.898,6.7073,17.534,1.6792,34.693,13.784,24.098,1.2277,16.851,2.2867,4.7703,2.2446,0.017823,0.69259,0.090597,54.234,43.421,63.757,54.377,65.378,62.462,27.137,38.764,39.018,46.345,95.886,42.976,17.249,1
1,343.0,123,0.63697,3677.6,4542.3,9.3848,26.97,42.716,2761.3,73.944,120.41,0.341,78.899,50.289,2694.5,22.074,48.348,3140.3,22.106,71.634,386.07,358.66,93.937,77.433,33.603,8.8599,26.796,6.7591,17.076,1.6953,34.9,13.738,23.941,1.0903,16.84,2.2719,4.6671,2.2091,0.017823,0.69259,0.090597,54.234,43.421,63.88,54.129,62.23,59.287,27.574,38.366,38.949,42.711,95.473,43.641,20.002,1
1,343.0,124,0.63578,3713.3,4498.4,9.4035,27.016,42.375,2763.1,73.6,120.41,0.34124,78.68,48.96,2696.0,24.916,49.587,3142.0,23.23,71.495,383.38,358.08,93.934,77.455,33.603,8.8599,26.796,6.7591,17.076,1.6953,34.9,13.738,23.941,1.0903,16.84,2.2719,4.6671,2.2091,0.017823,0.69259,0.090597,54.234,43.421,63.266,54.655,62.346,58.456,27.215,38.337,35.039,45.578,95.047,42.046,17.336,1
1,343.0,125,0.63037,3721.2,4569.0,9.2721,27.085,42.332,2767.6,72.758,120.38,0.33745,78.757,49.904,2700.4,23.9,48.977,3146.2,22.665,71.406,383.02,358.63,94.069,77.629,33.485,8.6628,27.218,6.7945,17.436,1.6303,34.572,13.578,24.932,1.0133,16.145,2.2468,4.768,2.2156,0.017823,0.69259,0.090597,54.234,43.421,62.815,55.179,61.93,60.685,27.588,37.471,37.817,44.166,94.416,42.471,18.648,1
1,343.0,126,0.62985,3699.9,4593.9,9.2418,26.829,42.64,2769.7,73.57,120.4,0.3335,78.546,50.28,2702.2,27.334,50.843,3149.4,22.75,71.308,381.04,358.78,93.942,77.176,33.485,8.6628,27.218,6.7945,17.436,1.6303,34.572,13.578,24.932,1.0133,16.145,2.2468,4.768,2.2156,0.0013125,0.65769,0.061671,54.016,44.963,63.182,54.881,61.981,61.569,27.312,37.953,38.923,48.485,93.279,43.054,18.487,1
1,343.0,127,0.62894,3685.6,4581.3,9.2597,26.882,42.74,2773.6,74.409,120.39,0.31755,78.605,48.917,2707.3,25.345,50.212,3153.1,23.737,71.162,380.56,358.34,94.055,77.838,33.459,8.625,27.466,6.7985,16.917,1.6735,35.029,13.442,24.97,1.3317,16.245,2.253,4.5718,2.2909,0.0013125,0.65769,0.061671,54.016,44.963,63.217,54.407,61.541,61.779,27.609,35.372,34.914,47.024,92.386,42.032,16.091,1
1,343.0,128,0.6271,3710.9,4546.0,9.353,26.662,42.525,2779.2,74.837,120.41,0.31725,78.841,48.274,2712.5,24.617,48.514,3158.9,22.525,71.126,375.15,358.11,93.984,77.728,33.459,8.625,27.466,6.7985,16.917,1.6735,35.029,13.442,24.97,1.3317,16.245,2.253,4.5718,2.2909,0.0013125,0.65769,0.061671,54.016,44.963,62.781,54.829,61.722,60.811,27.289,35.408,33.022,43.095,91.93,43.136,18.939,1
1,343.0,129,0.61427,3668.7,4600.7,9.2662,26.811,42.262,2782.8,73.909,120.39,0.2982,78.78,48.059,2717.0,24.355,50.142,3162.3,22.934,71.107,375.03,357.8,93.915,77.709,33.3,8.7973,27.043,6.8168,17.098,1.6668,34.89,13.674,24.982,1.1071,15.985,2.2212,4.6179,2.183,0.0013125,0.65769,0.061671,54.016,44.963,63.553,55.717,60.84,59.072,27.753,33.643,32.389,46.862,91.003,42.396,17.953,1
1,343.0,130,0.61551,3704.1,4590.1,9.1339,27.059,42.469,2784.8,74.875,120.39,0.30236,78.58,50.177,2717.7,24.22,48.958,3164.0,22.469,71.041,374.36,357.52,94.0,77.553,33.3,8.7973,27.043,6.8168,17.098,1.6668,34.89,13.674,24.982,1.1071,15.985,2.2212,4.6179,2.183,0.0013125,0.65769,0.061671,54.016,44.963,62.944,55.843,60.718,60.258,27.825,33.135,38.622,44.123,90.127,42.258,19.064,1
1,343.0,131,0.61926,3674.1,4659.1,9.1677,26.701,42.472,2786.2,75.454,120.4,0.31996,78.517,47.55,2719.8,23.557,47.738,3164.2,23.692,70.891,369.35,357.26,93.94,77.295,33.427,8.6332,27.683,6.6403,16.919,1.6152,34.865,13.453,25.431,1.3042,15.864,2.228,4.5682,2.2164,0.011925,0.65333,0.098241,54.26,43.857,63.37,54.871,60.943,58.2,28.056,36.814,30.891,41.299,88.465,42.257,16.18,1
1,343.0,132,0.62144,3685.7,4657.3,9.0515,27.01,42.444,2784.0,74.891,120.37,0.32694,78.142,50.603,2717.2,26.025,49.729,3163.1,22.699,70.749,365.38,357.66,94.238,76.745,33.427,8.6332,27.683,6.6403,16.919,1.6152,34.865,13.453,25.431,1.3042,15.864,2.228,4.5682,2.2164,0.011925,0.65333,0.098241,54.26,43.857,63.171,54.891,60.728,59.988,27.833,35.963,39.875,45.908,87.384,42.117,18.594,1
1,343.0,133,0.5955,3729.0,4686.3,9.106,26.96,42.108,2783.8,74.601,120.4,0.29708,77.963,51.978,2716.9,24.298,48.479,3163.5,22.239,70.537,362.17,357.32,94.042,76.81,33.898,8.7251,27.919,6.6868,17.005,1.6398,34.66,13.56,25.59,0.96994,16.2,2.2048,4.562,2.1391,0.011925,0.65333,0.098241,54.26,43.857,64.118,55.281,58.471,57.017,27.742,33.307,43.92,43.014,86.246,42.156,19.708,1
