,CBC_Closed,CBC_close,CBC_isOpen,CBC_open,ExU_On,ExU_isOff,HP_Pump_isOff,LP_Pump_On,MPA_A_701124,MPA_InitPos,MPA_WorkPos,MPA_toInitPos,MPA_toWorkPos,MPC_Closed,MPC_close,MPC_isOpen,MPC_open,MP_Inactive,M_Lifebit,M_PowerOnDuration,M_WarnWithStacklight,Prog_A_701330,Prog_CuttingTime,Prog_CycleTime,Prog_LineNo,Prog_Name,Prog_Name_LineNo,SL_Green,SL_Red,SR_A_67040,Spd_ActPos_C,Spd_ActPos_X,Spd_ActPos_Z,Spd_ActSpeed_C,Spd_ActSpeed_X,Spd_ActSpeed_Z,Spd_InnerCoolOn,Spd_OuterCoolOn,TL_Locked,TL_lock,TL_unlock,T_A_701309,T_ActToolIdent,WCL_InitPos,WCL_Locked,WCL_Unlocked,WCL_WorkPos,WCL_toInitPos,WCL_toWorkPos,SRL_lock,SRL_unlock,SRL_Unlocked,CLF_Filter_Ok,CLT_Level_lt_Min,F_Filter_Ok,HP_Pump_Ok,Hyd_Filter_Ok,Hyd_IsEnabled,Hyd_Level_Ok,Hyd_Pump_Ok,Hyd_Pump_On,Hyd_Pump_isOff,Hyd_Temp_lt_70,Hyd_Temp_lt_80,Hyd_Valve_P_Up,LP_Pump_Ok,LT_Level_Ok,LT_Pump_Ok,Lubr_On,Lubr_P_Ok,M_ErrorActive,M_WarnActive,SL_Yellow,SRL_Locked,SR_loosen,SR_tighten,WC_inPos,WC_collet_inPos,WC_finPart_inPos,WC_inTendingPos,WC_rawPart_inPos,label
154,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11484.0,0.0,0.0,8087923.759,6597.324,0.95402,16.38599,1.82073,1.0,0.0,0.0,132.545,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
155,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11517.0,0.0,0.0,8088167.553,0.088,1000.0,263.56143,1000.0,0.0,0.0,0.0,94.064,300.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,382.36132,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
156,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11539.0,0.0,0.0,8088773.299,1307.824,11.27529,16.38599,2.07369,1.0,0.0,0.0,150.874,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
157,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11589.0,0.0,0.0,8089622.84,4281.52,39.03779,60.60236,36.34573,1.0,0.0,0.0,123.057,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
158,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11638.0,0.0,0.0,8090472.448,7231.124,0.41042,263.56143,1.50276,1.0,0.0,0.0,142.022,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
159,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11676.0,0.0,0.0,8091104.716,9499.428,5.04471,16.38599,6.57671,1.0,0.0,0.0,135.237,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
160,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,11739.0,0.0,0.0,8091736.816,13271.222,5.04471,16.38599,6.57671,1.0,0.0,0.0,120.739,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
161,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12855.0,0.0,0.0,8093387.788,2977.22,39.03779,60.60236,36.34573,1.0,0.0,0.0,113.355,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
162,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,377.0,0.0,0.0,8093897.058,0.094,1000.0,275.52018,371.84518,0.0,0.0,0.0,243.263,100.0,480.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
163,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1444.0,0.0,0.0,8094803.492,2715.782,5.04471,16.38599,6.57671,1.0,0.0,0.0,104.891,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
164,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1508.0,0.0,0.0,8095744.279,6579.542,39.03779,60.60236,36.34573,1.0,0.0,0.0,89.415,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
165,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1632.0,0.0,0.0,8096071.409,13993.73,39.03779,60.60236,36.34573,1.0,0.0,0.0,99.762,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
166,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5826.0,0.0,0.0,8096727.997,3889.038,881.07755,16.38599,3.13198,1.0,0.0,0.0,93.355,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
167,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5908.0,0.0,0.0,8098053.919,8806.948,61.99611,60.60236,3.4326,1.0,0.0,0.0,105.847,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
168,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10109.0,0.0,0.0,8099674.169,3155.448,5.04471,16.38599,6.57671,1.0,0.0,0.0,50.211,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
169,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10191.0,0.0,0.0,8101433.802,8003.868,4.62196,16.38599,2.43767,1.0,0.0,0.0,19.812,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
170,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,20183.0,0.0,0.0,8101639.546,4773.904,39.03779,60.60236,36.34573,1.0,0.0,0.0,107.758,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
171,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20314.0,0.0,0.0,8102050.964,12658.768,39.03779,60.60236,36.34573,1.0,0.0,0.0,122.314,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
172,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20393.0,0.0,0.0,8102256.656,17394.464,39.03779,60.60236,36.34573,1.0,0.0,0.0,120.424,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
173,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,20439.0,0.0,0.0,8102462.396,20118.048,3.16167,263.56143,4.65317,1.0,0.0,0.0,149.008,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
174,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21543.0,0.0,0.0,8102634.464,86358.74,39.03779,60.60236,36.34573,1.0,0.0,0.0,111.173,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
175,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,21608.0,0.0,0.0,8103061.528,594.822,5.04471,16.38599,6.57671,1.0,0.0,0.0,89.194,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
176,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21639.0,0.0,0.0,8103316.702,2439.456,24.10436,263.56143,1.83544,1.0,0.0,0.0,98.173,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
177,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21789.0,0.0,0.0,8104279.452,11433.564,881.07755,263.56143,11.5503,1.0,0.0,0.0,114.04,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
